time,necrotic_total,hepatocytes_total,kupffer_total,macrophages_total,senescent_total,real_time,exposure,run
678,56,476,150,100,89,48.5,515,1
681,56,476,150,100,89,48.75,515,1
684,55,476,150,100,90,49,515,1
687,54,476,150,100,90,49.25,515,1
690,54,476,150,100,92,49.5,515,1
693,51,476,150,100,92,49.75,515,1
696,45,476,150,100,93,50,515,1
699,42,476,150,100,95,50.25,515,1
702,40,476,150,100,96,50.5,515,1
705,39,476,150,100,96,50.75,515,1
708,34,476,150,100,96,51,515,1
711,32,476,150,100,98,51.25,515,1
714,31,476,150,100,98,51.5,515,1
717,27,476,150,100,98,51.75,515,1
720,26,476,150,100,99,52,515,1
723,26,476,150,100,99,52.25,515,1
726,26,476,150,100,99,52.5,515,1
729,26,476,150,100,99,52.75,515,1
732,25,476,150,100,99,53,515,1
735,24,476,150,100,100,53.25,515,1
738,23,476,150,100,100,53.5,515,1
741,23,476,150,100,101,53.75,515,1
744,23,476,150,100,102,54,515,1
747,21,476,150,100,105,54.25,515,1
750,21,476,150,100,105,54.5,515,1
753,18,476,150,100,105,54.75,515,1
756,18,476,150,100,106,55,515,1
759,17,476,150,100,106,55.25,515,1
762,17,477,150,100,106,55.5,515,1
765,17,477,150,100,107,55.75,515,1
768,17,477,150,100,107,56,515,1
771,17,478,150,100,107,56.25,515,1
774,17,478,150,100,107,56.5,515,1
777,17,478,150,100,107,56.75,515,1
780,17,478,150,100,107,57,515,1
783,17,478,150,100,109,57.25,515,1
786,14,478,150,100,110,57.5,515,1
789,14,478,150,100,110,57.75,515,1
792,14,478,150,100,110,58,515,1
795,14,478,150,100,110,58.25,515,1
798,14,478,150,100,110,58.5,515,1
801,14,478,150,100,111,58.75,515,1
804,14,478,150,100,113,59,515,1
807,14,478,150,100,113,59.25,515,1
810,11,478,150,100,113,59.5,515,1
813,10,478,150,100,113,59.75,515,1
816,9,478,150,100,113,60,515,1
819,9,478,150,100,114,60.25,515,1
822,8,479,150,100,114,60.5,515,1
825,8,479,150,100,114,60.75,515,1
828,7,479,150,100,115,61,515,1
831,7,479,150,100,116,61.25,515,1
834,7,479,150,100,116,61.5,515,1
837,7,479,150,100,116,61.75,515,1
840,7,479,150,100,116,62,515,1
843,7,479,150,100,117,62.25,515,1
846,5,479,150,100,118,62.5,515,1
849,4,479,150,100,118,62.75,515,1
852,4,479,150,100,119,63,515,1
855,3,479,150,100,120,63.25,515,1
858,3,479,150,100,120,63.5,515,1
861,2,480,150,100,120,63.75,515,1
864,2,480,150,100,120,64,515,1
867,2,480,150,100,120,64.25,515,1
870,2,480,150,100,120,64.5,515,1
873,1,480,150,100,120,64.75,515,1
876,1,480,150,100,120,65,515,1
879,0,480,150,100,121,65.25,515,1
882,0,480,150,100,122,65.5,515,1
885,0,480,150,100,122,65.75,515,1
888,0,480,150,100,122,66,515,1
891,0,480,150,100,123,66.25,515,1
894,0,480,150,100,123,66.5,515,1
897,0,480,150,100,123,66.75,515,1
900,0,480,150,100,123,67,515,1
903,0,481,150,100,123,67.25,515,1
906,0,482,150,100,123,67.5,515,1
909,0,483,150,100,123,67.75,515,1
912,0,484,150,100,124,68,515,1
915,0,484,150,100,124,68.25,515,1
918,0,484,150,100,124,68.5,515,1
921,0,484,150,100,124,68.75,515,1
924,0,484,150,100,124,69,515,1
927,0,484,150,100,124,69.25,515,1
930,0,484,150,100,124,69.5,515,1
933,0,484,150,99,124,69.75,515,1
936,0,484,150,98,124,70,515,1
939,0,484,150,96,124,70.25,515,1
942,0,484,150,92,124,70.5,515,1
945,0,484,150,89,124,70.75,515,1
948,0,484,150,88,124,71,515,1
951,0,484,150,88,124,71.25,515,1
954,0,484,150,88,124,71.5,515,1
957,0,484,150,85,124,71.75,515,1
960,0,484,150,84,124,72,515,1
963,0,484,150,82,124,72.25,515,1
966,0,484,150,81,124,72.5,515,1
969,0,484,150,79,124,72.75,515,1
972,0,484,150,78,124,73,515,1
975,0,484,150,78,124,73.25,515,1
978,0,484,150,78,124,73.5,515,1
981,0,484,150,76,124,73.75,515,1
984,0,484,150,76,124,74,515,1
987,0,484,150,74,124,74.25,515,1
990,0,484,150,73,124,74.5,515,1
993,0,484,150,72,124,74.75,515,1
996,0,484,150,70,124,75,515,1
999,0,484,150,68,124,75.25,515,1
1002,0,486,150,67,124,75.5,515,1
1005,0,486,150,66,124,75.75,515,1
1008,0,486,150,65,124,76,515,1
1011,0,486,150,63,124,76.25,515,1
1014,0,486,150,62,124,76.5,515,1
1017,0,487,150,62,124,76.75,515,1
1020,0,487,150,61,124,77,515,1
1023,0,487,150,61,124,77.25,515,1
1026,0,488,150,61,124,77.5,515,1
1029,0,488,150,61,124,77.75,515,1
1032,0,488,150,60,124,78,515,1
1035,0,488,150,60,124,78.25,515,1
1038,0,488,150,59,124,78.5,515,1
1041,0,488,150,57,124,78.75,515,1
1044,0,488,150,56,124,79,515,1
1047,0,488,150,55,124,79.25,515,1
1050,0,488,150,55,124,79.5,515,1
1053,0,488,150,55,124,79.75,515,1
1056,0,488,150,55,124,80,515,1
1059,0,488,150,54,124,80.25,515,1
1062,0,488,150,54,124,80.5,515,1
1065,0,488,150,53,124,80.75,515,1
1068,0,488,150,53,124,81,515,1
1071,0,488,150,53,124,81.25,515,1
1074,0,488,150,52,124,81.5,515,1
1077,0,488,150,52,124,81.75,515,1
1080,0,488,150,51,124,82,515,1
1083,0,488,150,50,124,82.25,515,1
1086,0,489,150,48,124,82.5,515,1
1089,0,489,150,48,124,82.75,515,1
1092,0,489,150,46,124,83,515,1
1095,0,489,150,44,124,83.25,515,1
1098,0,489,150,44,124,83.5,515,1
1101,0,489,150,44,124,83.75,515,1
1104,0,489,150,42,125,84,515,1
1107,0,489,150,42,125,84.25,515,1
1110,0,489,150,41,125,84.5,515,1
1113,0,489,150,41,125,84.75,515,1
1116,0,489,150,40,125,85,515,1
1119,0,490,150,40,127,85.25,515,1
1122,0,490,150,39,127,85.5,515,1
1125,0,490,150,39,127,85.75,515,1
1128,0,490,150,38,127,86,515,1
1131,0,490,150,38,127,86.25,515,1
1134,0,490,150,38,127,86.5,515,1
1137,0,491,150,37,127,86.75,515,1
1140,0,492,150,37,127,87,515,1
1143,0,492,150,35,128,87.25,515,1
1146,0,492,150,35,128,87.5,515,1
1149,0,492,150,34,128,87.75,515,1
1152,0,493,150,33,128,88,515,1
1155,0,493,150,33,128,88.25,515,1
1158,0,493,150,33,128,88.5,515,1
1161,0,493,150,32,128,88.75,515,1
1164,0,493,150,31,128,89,515,1
1167,0,493,150,31,128,89.25,515,1
1170,0,493,150,30,128,89.5,515,1
1173,0,493,150,29,128,89.75,515,1
1176,0,493,150,29,128,90,515,1
1179,0,493,150,29,128,90.25,515,1
1182,0,493,150,29,128,90.5,515,1
1185,0,493,150,28,128,90.75,515,1
1188,0,493,150,28,128,91,515,1
1191,0,493,150,27,128,91.25,515,1
1194,0,493,150,27,128,91.5,515,1
1197,0,493,150,27,128,91.75,515,1
1200,0,493,150,26,128,92,515,1
1203,0,493,150,25,128,92.25,515,1
1206,0,493,150,25,128,92.5,515,1
1209,0,493,150,25,128,92.75,515,1
1212,0,494,150,23,128,93,515,1
1215,0,494,150,23,128,93.25,515,1
1218,0,494,150,23,128,93.5,515,1
1221,0,494,150,23,128,93.75,515,1
1224,0,494,150,23,128,94,515,1
1227,0,494,150,23,128,94.25,515,1
1230,0,494,150,23,128,94.5,515,1
1233,0,494,150,23,128,94.75,515,1
1236,0,494,150,23,128,95,515,1
1239,0,494,150,23,128,95.25,515,1
1242,0,494,150,23,128,95.5,515,1
1245,0,494,150,23,128,95.75,515,1
1248,0,494,150,23,128,96,515,1
1251,0,494,150,22,128,96.25,515,1
1254,0,494,150,22,128,96.5,515,1
1257,0,494,150,22,128,96.75,515,1
1260,0,494,150,22,128,97,515,1
1263,0,494,150,22,128,97.25,515,1
1266,0,494,150,21,128,97.5,515,1
1269,0,494,150,20,128,97.75,515,1
1272,0,494,150,20,128,98,515,1
1275,0,494,150,20,128,98.25,515,1
1278,0,494,150,20,128,98.5,515,1
1281,0,494,150,20,128,98.75,515,1
1284,0,494,150,20,128,99,515,1
1287,0,494,150,20,128,99.25,515,1
1290,0,495,150,20,128,99.5,515,1
1293,0,495,150,20,128,99.75,515,1
1296,0,495,150,19,128,100,515,1
1299,0,495,150,19,128,100.25,515,1
1302,0,495,150,18,128,100.5,515,1
1305,0,495,150,17,128,100.75,515,1
1308,0,495,150,17,128,101,515,1
1311,0,495,150,17,128,101.25,515,1
1314,0,495,150,17,128,101.5,515,1
1317,0,495,150,17,128,101.75,515,1
1320,0,495,150,17,128,102,515,1
1323,0,495,150,17,128,102.25,515,1
1326,0,495,150,17,129,102.5,515,1
1329,0,496,150,17,129,102.75,515,1
1332,0,496,150,17,130,103,515,1
1335,0,496,150,17,130,103.25,515,1
1338,0,496,150,17,130,103.5,515,1
1341,0,496,150,16,130,103.75,515,1
1344,0,496,150,14,130,104,515,1
1347,0,496,150,14,130,104.25,515,1
1350,0,496,150,14,130,104.5,515,1
1353,0,496,150,13,130,104.75,515,1
1356,0,496,150,12,130,105,515,1
1359,0,496,150,12,130,105.25,515,1
1362,0,496,150,12,131,105.5,515,1
1365,0,496,150,11,131,105.75,515,1
1368,0,496,150,11,131,106,515,1
1371,0,496,150,11,132,106.25,515,1
1374,0,496,150,11,132,106.5,515,1
1377,0,496,150,10,132,106.75,515,1
1380,0,496,150,10,132,107,515,1
1383,0,496,150,10,132,107.25,515,1
1386,0,496,150,10,132,107.5,515,1
1389,0,496,150,10,132,107.75,515,1
1392,0,496,150,10,132,108,515,1
1395,0,496,150,10,132,108.25,515,1
1398,0,496,150,10,132,108.5,515,1
1401,0,496,150,10,132,108.75,515,1
1404,0,496,150,10,132,109,515,1
1407,0,496,150,10,132,109.25,515,1
1410,0,496,150,10,134,109.5,515,1
1413,0,496,150,10,134,109.75,515,1
1416,0,496,150,10,134,110,515,1
1419,0,496,150,10,134,110.25,515,1
1422,0,496,150,10,134,110.5,515,1
1425,0,496,150,10,134,110.75,515,1
1428,0,496,150,10,134,111,515,1
1431,0,496,150,10,134,111.25,515,1
1434,0,496,150,9,134,111.5,515,1
1437,0,496,150,9,134,111.75,515,1
1440,0,496,150,8,134,112,515,1
1443,0,496,150,8,134,112.25,515,1
1446,0,496,150,8,134,112.5,515,1
1449,0,496,150,8,134,112.75,515,1
1452,0,496,150,8,134,113,515,1
1455,0,496,150,8,134,113.25,515,1
1458,0,496,150,8,134,113.5,515,1
1461,0,496,150,8,134,113.75,515,1
1464,0,496,150,8,134,114,515,1
1467,0,496,150,8,134,114.25,515,1
1470,0,496,150,8,134,114.5,515,1
1473,0,496,150,8,134,114.75,515,1
1476,0,496,150,8,134,115,515,1
1479,0,496,150,8,135,115.25,515,1
1482,0,496,150,8,135,115.5,515,1
1485,0,496,150,8,135,115.75,515,1
1488,0,496,150,8,135,116,515,1
1491,0,496,150,8,135,116.25,515,1
1494,0,496,150,8,135,116.5,515,1
1497,0,497,150,8,135,116.75,515,1
1500,0,497,150,8,135,117,515,1
1503,0,497,150,8,135,117.25,515,1
1506,0,497,150,8,135,117.5,515,1
1509,0,497,150,8,135,117.75,515,1
1512,0,497,150,8,135,118,515,1
1515,0,497,150,7,135,118.25,515,1
1518,0,497,150,7,135,118.5,515,1
1521,0,497,150,7,135,118.75,515,1
1524,0,497,150,7,135,119,515,1
1527,0,497,150,7,135,119.25,515,1
1530,0,497,150,7,135,119.5,515,1
1533,0,497,150,7,135,119.75,515,1
1536,0,497,150,7,135,120,515,1
1539,0,497,150,7,135,120.25,515,1
1542,0,497,150,7,135,120.5,515,1
1545,0,497,150,7,135,120.75,515,1
1548,0,497,150,7,135,121,515,1
1551,0,497,150,7,135,121.25,515,1
1554,0,497,150,7,135,121.5,515,1
1557,0,497,150,7,135,121.75,515,1
1560,0,497,150,7,135,122,515,1
1563,0,497,150,7,135,122.25,515,1
1566,0,497,150,7,135,122.5,515,1
1569,0,497,150,7,135,122.75,515,1
1572,0,497,150,7,135,123,515,1
1575,0,497,150,7,135,123.25,515,1
1578,0,497,150,7,135,123.5,515,1
1581,0,497,150,7,135,123.75,515,1
1584,0,497,150,7,136,124,515,1
1587,0,497,150,7,136,124.25,515,1
1590,0,497,150,7,136,124.5,515,1
1593,0,497,150,7,136,124.75,515,1
1596,0,497,150,7,136,125,515,1
1599,0,497,150,7,136,125.25,515,1
1602,0,497,150,7,136,125.5,515,1
1605,0,497,150,7,136,125.75,515,1
1608,0,497,150,7,136,126,515,1
1611,0,497,150,7,136,126.25,515,1
1614,0,497,150,7,136,126.5,515,1
1617,0,497,150,7,136,126.75,515,1
1620,0,497,150,6,136,127,515,1
1623,0,497,150,6,137,127.25,515,1
1626,0,497,150,6,137,127.5,515,1
1629,0,497,150,6,137,127.75,515,1
1632,0,497,150,6,137,128,515,1
1635,0,497,150,6,137,128.25,515,1
1638,0,497,150,6,137,128.5,515,1
1641,0,497,150,6,137,128.75,515,1
1644,0,497,150,6,137,129,515,1
1647,0,497,150,6,137,129.25,515,1
1650,0,497,150,6,137,129.5,515,1
1653,0,497,150,6,137,129.75,515,1
1656,0,497,150,6,137,130,515,1
1659,0,497,150,6,137,130.25,515,1
1662,0,497,150,6,137,130.5,515,1
1665,0,497,150,6,138,130.75,515,1
1668,0,497,150,6,138,131,515,1
1671,0,497,150,5,138,131.25,515,1
1674,0,497,150,5,139,131.5,515,1
1677,0,497,150,5,139,131.75,515,1
1680,0,497,150,5,139,132,515,1
1683,0,497,150,5,139,132.25,515,1
1686,0,497,150,5,139,132.5,515,1
1689,0,497,150,5,139,132.75,515,1
1692,0,497,150,5,139,133,515,1
1695,0,497,150,5,139,133.25,515,1
1698,0,497,150,5,139,133.5,515,1
1701,0,497,150,5,139,133.75,515,1
1704,0,497,150,5,139,134,515,1
1707,0,497,150,5,139,134.25,515,1
1710,0,497,150,5,139,134.5,515,1
1713,0,497,150,5,139,134.75,515,1
1716,0,497,150,5,139,135,515,1
1719,0,497,150,5,139,135.25,515,1
1722,0,497,150,5,140,135.5,515,1
1725,0,497,150,5,140,135.75,515,1
1728,0,497,150,5,140,136,515,1
1731,0,497,150,5,140,136.25,515,1
1734,0,497,150,5,140,136.5,515,1
1737,0,497,150,5,140,136.75,515,1
1740,0,497,150,5,140,137,515,1
1743,0,497,150,4,140,137.25,515,1
1746,0,497,150,4,140,137.5,515,1
1749,0,497,150,4,140,137.75,515,1
1752,0,497,150,4,140,138,515,1
1755,0,497,150,4,140,138.25,515,1
1758,0,497,150,4,140,138.5,515,1
1761,0,497,150,4,140,138.75,515,1
1764,0,497,150,4,140,139,515,1
1767,0,497,150,4,140,139.25,515,1
1770,0,497,150,4,140,139.5,515,1
1773,0,497,150,4,140,139.75,515,1
1776,0,497,150,4,140,140,515,1
1779,0,497,150,4,141,140.25,515,1
1782,0,497,150,4,141,140.5,515,1
1785,0,497,150,4,141,140.75,515,1
1788,0,497,150,4,141,141,515,1
1791,0,497,150,4,141,141.25,515,1
1794,0,497,150,4,141,141.5,515,1
1797,0,497,150,4,141,141.75,515,1
1800,0,497,150,4,141,142,515,1
1803,0,497,150,4,141,142.25,515,1
1806,0,497,150,4,141,142.5,515,1
1809,0,497,150,4,141,142.75,515,1
1812,0,497,150,4,141,143,515,1
1815,0,497,150,4,141,143.25,515,1
1818,0,497,150,4,142,143.5,515,1
1821,0,497,150,4,142,143.75,515,1
1824,0,497,150,4,142,144,515,1
1827,0,497,150,4,142,144.25,515,1
1830,0,497,150,3,142,144.5,515,1
1833,0,497,150,3,142,144.75,515,1
1836,0,497,150,3,142,145,515,1
1839,0,497,150,3,142,145.25,515,1
1842,0,497,150,3,143,145.5,515,1
1845,0,497,150,3,143,145.75,515,1
1848,0,497,150,3,143,146,515,1
1851,0,497,150,3,143,146.25,515,1
1854,0,497,150,3,143,146.5,515,1
1857,0,497,150,3,143,146.75,515,1
1860,0,497,150,3,143,147,515,1
1863,0,497,150,3,143,147.25,515,1
1866,0,497,150,3,143,147.5,515,1
1869,0,497,150,3,143,147.75,515,1
1872,0,497,150,3,143,148,515,1
1875,0,497,150,2,143,148.25,515,1
1878,0,497,150,2,143,148.5,515,1
1881,0,497,150,2,143,148.75,515,1
1884,0,497,150,2,143,149,515,1
1887,0,497,150,2,143,149.25,515,1
1890,0,497,150,2,145,149.5,515,1
1893,0,497,150,2,145,149.75,515,1
1896,0,497,150,2,145,150,515,1
1899,0,497,150,2,145,150.25,515,1
1902,0,497,150,2,145,150.5,515,1
1905,0,497,150,2,145,150.75,515,1
1908,0,497,150,2,145,151,515,1
1911,0,497,150,2,145,151.25,515,1
1914,0,497,150,2,145,151.5,515,1
1917,0,497,150,2,145,151.75,515,1
1920,0,497,150,2,145,152,515,1
1923,0,497,150,2,145,152.25,515,1
1926,0,497,150,2,145,152.5,515,1
1929,0,497,150,1,146,152.75,515,1
1932,0,497,150,1,146,153,515,1
1935,0,497,150,1,146,153.25,515,1
1938,0,497,150,1,147,153.5,515,1
1941,0,497,150,1,147,153.75,515,1
1944,0,497,150,1,147,154,515,1
1947,0,497,150,1,147,154.25,515,1
1950,0,497,150,1,147,154.5,515,1
1953,0,497,150,1,147,154.75,515,1
1956,0,497,150,1,147,155,515,1
1959,0,497,150,1,147,155.25,515,1
1962,0,497,150,1,147,155.5,515,1
1965,0,497,150,1,147,155.75,515,1
1968,0,497,150,1,147,156,515,1
1971,0,497,150,1,147,156.25,515,1
1974,0,497,150,1,147,156.5,515,1
1977,0,497,150,1,148,156.75,515,1
1980,0,497,150,1,148,157,515,1
1983,0,497,150,1,148,157.25,515,1
1986,0,497,150,1,148,157.5,515,1
1989,0,497,150,1,148,157.75,515,1
1992,0,497,150,1,148,158,515,1
1995,0,497,150,1,148,158.25,515,1
1998,0,497,150,1,148,158.5,515,1
2001,0,497,150,1,148,158.75,515,1
2004,0,497,150,1,148,159,515,1
2007,0,497,150,1,148,159.25,515,1
2010,0,497,150,1,148,159.5,515,1
2013,0,497,150,1,148,159.75,515,1
2016,0,497,150,1,148,160,515,1
2019,0,497,150,1,148,160.25,515,1
2022,0,497,150,1,148,160.5,515,1
2025,0,497,150,1,148,160.75,515,1
2028,0,497,150,1,148,161,515,1
2031,0,497,150,1,149,161.25,515,1
2034,0,497,150,1,149,161.5,515,1
2037,0,497,150,1,149,161.75,515,1
2040,0,497,150,1,149,162,515,1
2043,0,497,150,1,149,162.25,515,1
2046,0,497,150,1,149,162.5,515,1
2049,0,497,150,1,149,162.75,515,1
2052,0,497,150,1,149,163,515,1
2055,0,497,150,1,149,163.25,515,1
2058,0,497,150,1,149,163.5,515,1
2061,0,497,150,1,149,163.75,515,1
2064,0,497,150,1,149,164,515,1
2067,0,497,150,1,149,164.25,515,1
2070,0,497,150,1,149,164.5,515,1
2073,0,497,150,1,149,164.75,515,1
2076,0,497,150,1,149,165,515,1
2079,0,497,150,1,149,165.25,515,1
2082,0,497,150,1,149,165.5,515,1
2085,0,497,150,1,149,165.75,515,1
2088,0,497,150,1,149,166,515,1
2091,0,497,150,1,149,166.25,515,1
2094,0,497,150,1,149,166.5,515,1
2097,0,497,150,1,149,166.75,515,1
2100,0,497,150,1,149,167,515,1
2103,0,497,150,1,149,167.25,515,1
2106,0,497,150,1,149,167.5,515,1
2109,0,497,150,1,149,167.75,515,1
2112,0,497,150,1,149,168,515,1
0,0,600,150,0,0,-8,515,10
3,0,600,150,0,0,-7.75,515,10
6,0,600,150,0,0,-7.5,515,10
9,0,600,150,0,0,-7.25,515,10
12,0,600,150,0,0,-7,515,10
15,0,600,150,0,0,-6.75,515,10
18,0,600,150,0,0,-6.5,515,10
21,0,600,150,0,0,-6.25,515,10
24,0,600,150,0,0,-6,515,10
27,0,600,150,0,0,-5.75,515,10
30,0,600,150,0,0,-5.5,515,10
33,0,600,150,0,0,-5.25,515,10
36,0,600,150,0,0,-5,515,10
39,0,600,150,0,0,-4.75,515,10
42,0,600,150,0,0,-4.5,515,10
45,0,600,150,0,0,-4.25,515,10
48,0,600,150,0,0,-4,515,10
51,0,600,150,0,0,-3.75,515,10
54,0,600,150,0,0,-3.5,515,10
57,0,600,150,0,0,-3.25,515,10
60,0,600,150,0,0,-3,515,10
63,0,600,150,0,0,-2.75,515,10
66,0,600,150,0,0,-2.5,515,10
69,0,600,150,0,0,-2.25,515,10
72,0,600,150,0,0,-2,515,10
75,0,600,150,0,0,-1.75,515,10
78,0,600,150,0,0,-1.5,515,10
81,0,600,150,0,0,-1.25,515,10
84,0,600,150,0,0,-1,515,10
87,0,600,150,0,0,-0.75,515,10
90,0,600,150,0,0,-0.5,515,10
93,0,600,150,0,0,-0.25,515,10
96,0,600,150,0,0,0,515,10
99,0,600,150,0,0,0.25,515,10
102,0,600,150,0,0,0.5,515,10
105,0,600,150,0,0,0.75,515,10
108,0,600,150,0,0,1,515,10
111,0,600,150,0,0,1.25,515,10
114,0,600,150,0,0,1.5,515,10
117,0,600,150,0,0,1.75,515,10
120,0,600,150,0,0,2,515,10
123,0,600,150,0,0,2.25,515,10
126,0,600,150,0,0,2.5,515,10
129,0,600,150,0,0,2.75,515,10
132,0,600,150,0,0,3,515,10
135,0,600,150,0,0,3.25,515,10
138,0,600,150,0,0,3.5,515,10
141,0,600,150,0,0,3.75,515,10
144,0,600,150,0,0,4,515,10
147,0,600,150,0,0,4.25,515,10
150,0,600,150,0,0,4.5,515,10
153,0,600,150,0,0,4.75,515,10
156,0,600,150,0,0,5,515,10
159,0,600,150,0,0,5.25,515,10
162,0,600,150,0,0,5.5,515,10
165,0,600,150,0,0,5.75,515,10
168,0,600,150,0,0,6,515,10
171,0,600,150,0,0,6.25,515,10
174,0,600,150,0,0,6.5,515,10
177,0,600,150,0,0,6.75,515,10
180,0,600,150,0,0,7,515,10
183,0,600,150,0,0,7.25,515,10
186,15,585,150,0,0,7.5,515,10
189,28,572,150,0,0,7.75,515,10
192,38,562,150,0,0,8,515,10
195,46,554,150,0,0,8.25,515,10
198,53,547,150,0,0,8.5,515,10
201,62,538,150,1,0,8.75,515,10
204,66,534,150,2,0,9,515,10
207,74,526,150,3,0,9.25,515,10
210,81,519,150,4,0,9.5,515,10
213,84,516,150,6,0,9.75,515,10
216,90,510,150,8,0,10,515,10
219,92,508,150,9,0,10.25,515,10
222,99,501,150,10,0,10.5,515,10
225,104,496,150,12,0,10.75,515,10
228,105,495,150,14,0,11,515,10
231,109,491,150,15,0,11.25,515,10
234,117,483,150,17,0,11.5,515,10
237,120,480,150,18,0,11.75,515,10
240,121,479,150,19,0,12,515,10
243,123,477,150,21,0,12.25,515,10
246,127,473,150,23,0,12.5,515,10
249,130,470,150,24,0,12.75,515,10
252,131,469,150,26,0,13,515,10
255,136,464,150,28,0,13.25,515,10
258,138,462,150,30,0,13.5,515,10
261,138,462,150,31,0,13.75,515,10
264,141,459,150,32,0,14,515,10
267,142,458,150,35,0,14.25,515,10
270,144,456,150,37,0,14.5,515,10
273,147,453,150,39,0,14.75,515,10
276,149,451,150,40,0,15,515,10
279,150,450,150,43,3,15.25,515,10
282,150,451,150,44,5,15.5,515,10
285,152,449,150,45,4,15.75,515,10
288,154,449,150,46,6,16,515,10
291,155,448,150,47,6,16.25,515,10
294,155,448,150,49,7,16.5,515,10
297,155,448,150,51,8,16.75,515,10
300,155,448,150,52,10,17,515,10
303,155,448,150,55,13,17.25,515,10
306,155,448,150,56,16,17.5,515,10
309,155,448,150,58,17,17.75,515,10
312,155,449,150,59,19,18,515,10
315,155,449,150,61,19,18.25,515,10
318,155,451,150,63,22,18.5,515,10
321,155,451,150,65,25,18.75,515,10
324,155,451,150,65,25,19,515,10
327,155,451,150,68,25,19.25,515,10
330,155,451,150,70,25,19.5,515,10
333,155,451,150,70,26,19.75,515,10
336,155,451,150,72,26,20,515,10
339,155,452,150,73,27,20.25,515,10
342,155,452,150,74,27,20.5,515,10
345,155,452,150,75,31,20.75,515,10
348,155,452,150,76,32,21,515,10
351,155,452,150,79,32,21.25,515,10
354,155,452,150,82,32,21.5,515,10
357,155,452,150,83,33,21.75,515,10
360,155,452,150,84,33,22,515,10
363,155,452,150,84,34,22.25,515,10
366,155,452,150,87,34,22.5,515,10
369,155,452,150,89,34,22.75,515,10
372,155,452,150,90,34,23,515,10
375,155,454,150,91,35,23.25,515,10
378,155,454,150,92,36,23.5,515,10
381,155,456,150,93,36,23.75,515,10
384,155,457,150,95,36,24,515,10
387,155,457,150,97,37,24.25,515,10
390,152,457,150,98,39,24.5,515,10
393,150,458,150,100,39,24.75,515,10
396,149,459,150,101,39,25,515,10
399,149,460,150,102,39,25.25,515,10
402,147,461,150,104,40,25.5,515,10
405,145,462,150,104,40,25.75,515,10
408,144,462,150,105,40,26,515,10
411,143,465,150,106,41,26.25,515,10
414,141,465,150,107,42,26.5,515,10
417,140,465,150,110,44,26.75,515,10
420,138,465,150,112,45,27,515,10
423,138,466,150,115,45,27.25,515,10
426,135,466,150,117,46,27.5,515,10
429,134,466,150,118,46,27.75,515,10
432,133,466,150,120,48,28,515,10
435,132,467,150,121,48,28.25,515,10
438,131,467,150,124,48,28.5,515,10
441,129,468,150,125,48,28.75,515,10
444,129,469,150,127,48,29,515,10
447,129,470,150,128,49,29.25,515,10
450,129,471,150,128,49,29.5,515,10
453,128,471,150,128,49,29.75,515,10
456,126,471,150,128,49,30,515,10
459,126,471,150,128,50,30.25,515,10
462,124,471,150,128,50,30.5,515,10
465,123,471,150,128,50,30.75,515,10
468,121,472,150,128,51,31,515,10
471,118,474,150,128,52,31.25,515,10
474,118,474,150,128,52,31.5,515,10
477,116,474,150,128,52,31.75,515,10
480,116,475,150,128,54,32,515,10
483,116,475,150,128,54,32.25,515,10
486,116,475,150,128,54,32.5,515,10
489,115,475,150,128,55,32.75,515,10
492,115,475,150,128,55,33,515,10
495,115,475,150,128,55,33.25,515,10
498,115,476,150,128,56,33.5,515,10
501,115,476,150,128,56,33.75,515,10
504,114,476,150,128,56,34,515,10
507,113,476,150,128,57,34.25,515,10
510,113,477,150,128,57,34.5,515,10
513,113,478,150,128,57,34.75,515,10
516,113,478,150,128,57,35,515,10
519,113,478,150,128,57,35.25,515,10
522,111,478,150,128,57,35.5,515,10
525,110,478,150,128,57,35.75,515,10
528,109,478,150,128,57,36,515,10
531,109,478,150,128,57,36.25,515,10
534,108,478,150,128,57,36.5,515,10
537,108,479,150,128,57,36.75,515,10
540,108,479,150,128,58,37,515,10
543,104,479,150,128,58,37.25,515,10
546,99,479,150,128,58,37.5,515,10
549,98,480,150,128,61,37.75,515,10
552,96,480,150,128,62,38,515,10
555,95,482,150,128,64,38.25,515,10
558,92,482,150,128,64,38.5,515,10
561,90,482,150,128,66,38.75,515,10
564,86,482,150,128,66,39,515,10
567,84,482,150,128,66,39.25,515,10
570,84,483,150,128,66,39.5,515,10
573,83,483,150,128,66,39.75,515,10
576,81,483,150,128,66,40,515,10
579,80,484,150,128,66,40.25,515,10
582,74,484,150,128,67,40.5,515,10
585,73,484,150,128,68,40.75,515,10
588,72,484,150,128,68,41,515,10
591,71,484,150,128,68,41.25,515,10
594,70,484,150,128,68,41.5,515,10
597,69,484,150,128,68,41.75,515,10
600,69,485,150,128,68,42,515,10
603,68,486,150,128,70,42.25,515,10
606,66,486,150,128,72,42.5,515,10
609,64,486,150,128,73,42.75,515,10
612,62,486,150,128,73,43,515,10
615,62,486,150,128,74,43.25,515,10
618,62,486,150,128,75,43.5,515,10
621,59,487,150,128,76,43.75,515,10
624,57,487,150,128,77,44,515,10
627,57,487,150,128,78,44.25,515,10
630,56,488,150,128,79,44.5,515,10
633,56,488,150,128,80,44.75,515,10
636,56,488,150,128,80,45,515,10
639,56,488,150,128,80,45.25,515,10
642,56,488,150,128,81,45.5,515,10
