time,necrotic_total,hepatocytes_total,kupffer_total,macrophages_total,senescent_total,real_time,exposure,run
669,0,600,150,0,0,47.75,250,8
672,0,600,150,0,0,48,250,8
675,0,600,150,0,0,48.25,250,8
678,0,600,150,0,0,48.5,250,8
681,0,600,150,0,0,48.75,250,8
684,0,600,150,0,0,49,250,8
687,0,600,150,0,0,49.25,250,8
690,0,600,150,0,0,49.5,250,8
693,0,600,150,0,0,49.75,250,8
696,0,600,150,0,0,50,250,8
699,0,600,150,0,0,50.25,250,8
702,0,600,150,0,0,50.5,250,8
705,0,600,150,0,0,50.75,250,8
708,0,600,150,0,0,51,250,8
711,0,600,150,0,0,51.25,250,8
714,0,600,150,0,0,51.5,250,8
717,0,600,150,0,0,51.75,250,8
720,0,600,150,0,0,52,250,8
723,0,600,150,0,0,52.25,250,8
726,0,600,150,0,0,52.5,250,8
729,0,600,150,0,0,52.75,250,8
732,0,600,150,0,0,53,250,8
735,0,600,150,0,0,53.25,250,8
738,0,600,150,0,0,53.5,250,8
741,0,600,150,0,0,53.75,250,8
744,0,600,150,0,0,54,250,8
747,0,600,150,0,0,54.25,250,8
750,0,600,150,0,0,54.5,250,8
753,0,600,150,0,0,54.75,250,8
756,0,600,150,0,0,55,250,8
759,0,600,150,0,0,55.25,250,8
762,0,600,150,0,0,55.5,250,8
765,0,600,150,0,0,55.75,250,8
768,0,600,150,0,0,56,250,8
771,0,600,150,0,0,56.25,250,8
774,0,600,150,0,0,56.5,250,8
777,0,600,150,0,0,56.75,250,8
780,0,600,150,0,0,57,250,8
783,0,600,150,0,0,57.25,250,8
786,0,600,150,0,0,57.5,250,8
789,0,600,150,0,0,57.75,250,8
792,0,600,150,0,0,58,250,8
795,0,600,150,0,0,58.25,250,8
798,0,600,150,0,0,58.5,250,8
801,0,600,150,0,0,58.75,250,8
804,0,600,150,0,0,59,250,8
807,0,600,150,0,0,59.25,250,8
810,0,600,150,0,0,59.5,250,8
813,0,600,150,0,0,59.75,250,8
816,0,600,150,0,0,60,250,8
819,0,600,150,0,0,60.25,250,8
822,0,600,150,0,0,60.5,250,8
825,0,600,150,0,0,60.75,250,8
828,0,600,150,0,0,61,250,8
831,0,600,150,0,0,61.25,250,8
834,0,600,150,0,0,61.5,250,8
837,0,600,150,0,0,61.75,250,8
840,0,600,150,0,0,62,250,8
843,0,600,150,0,0,62.25,250,8
846,0,600,150,0,0,62.5,250,8
849,0,600,150,0,0,62.75,250,8
852,0,600,150,0,0,63,250,8
855,0,600,150,0,0,63.25,250,8
858,0,600,150,0,0,63.5,250,8
861,0,600,150,0,0,63.75,250,8
864,0,600,150,0,0,64,250,8
867,0,600,150,0,0,64.25,250,8
870,0,600,150,0,0,64.5,250,8
873,0,600,150,0,0,64.75,250,8
876,0,600,150,0,0,65,250,8
879,0,600,150,0,0,65.25,250,8
882,0,600,150,0,0,65.5,250,8
885,0,600,150,0,0,65.75,250,8
888,0,600,150,0,0,66,250,8
891,0,600,150,0,0,66.25,250,8
894,0,600,150,0,0,66.5,250,8
897,0,600,150,0,0,66.75,250,8
900,0,600,150,0,0,67,250,8
903,0,600,150,0,0,67.25,250,8
906,0,600,150,0,0,67.5,250,8
909,0,600,150,0,0,67.75,250,8
912,0,600,150,0,0,68,250,8
915,0,600,150,0,0,68.25,250,8
918,0,600,150,0,0,68.5,250,8
921,0,600,150,0,0,68.75,250,8
924,0,600,150,0,0,69,250,8
927,0,600,150,0,0,69.25,250,8
930,0,600,150,0,0,69.5,250,8
933,0,600,150,0,0,69.75,250,8
936,0,600,150,0,0,70,250,8
939,0,600,150,0,0,70.25,250,8
942,0,600,150,0,0,70.5,250,8
945,0,600,150,0,0,70.75,250,8
948,0,600,150,0,0,71,250,8
951,0,600,150,0,0,71.25,250,8
954,0,600,150,0,0,71.5,250,8
957,0,600,150,0,0,71.75,250,8
960,0,600,150,0,0,72,250,8
963,0,600,150,0,0,72.25,250,8
966,0,600,150,0,0,72.5,250,8
969,0,600,150,0,0,72.75,250,8
972,0,600,150,0,0,73,250,8
975,0,600,150,0,0,73.25,250,8
978,0,600,150,0,0,73.5,250,8
981,0,600,150,0,0,73.75,250,8
984,0,600,150,0,0,74,250,8
987,0,600,150,0,0,74.25,250,8
990,0,600,150,0,0,74.5,250,8
993,0,600,150,0,0,74.75,250,8
996,0,600,150,0,0,75,250,8
999,0,600,150,0,0,75.25,250,8
1002,0,600,150,0,0,75.5,250,8
1005,0,600,150,0,0,75.75,250,8
1008,0,600,150,0,0,76,250,8
1011,0,600,150,0,0,76.25,250,8
1014,0,600,150,0,0,76.5,250,8
1017,0,600,150,0,0,76.75,250,8
1020,0,600,150,0,0,77,250,8
1023,0,600,150,0,0,77.25,250,8
1026,0,600,150,0,0,77.5,250,8
1029,0,600,150,0,0,77.75,250,8
1032,0,600,150,0,0,78,250,8
1035,0,600,150,0,0,78.25,250,8
1038,0,600,150,0,0,78.5,250,8
1041,0,600,150,0,0,78.75,250,8
1044,0,600,150,0,0,79,250,8
1047,0,600,150,0,0,79.25,250,8
1050,0,600,150,0,0,79.5,250,8
1053,0,600,150,0,0,79.75,250,8
1056,0,600,150,0,0,80,250,8
1059,0,600,150,0,0,80.25,250,8
1062,0,600,150,0,0,80.5,250,8
1065,0,600,150,0,0,80.75,250,8
1068,0,600,150,0,0,81,250,8
1071,0,600,150,0,0,81.25,250,8
1074,0,600,150,0,0,81.5,250,8
1077,0,600,150,0,0,81.75,250,8
1080,0,600,150,0,0,82,250,8
1083,0,600,150,0,0,82.25,250,8
1086,0,600,150,0,0,82.5,250,8
1089,0,600,150,0,0,82.75,250,8
1092,0,600,150,0,0,83,250,8
1095,0,600,150,0,0,83.25,250,8
1098,0,600,150,0,0,83.5,250,8
1101,0,600,150,0,0,83.75,250,8
1104,0,600,150,0,0,84,250,8
1107,0,600,150,0,0,84.25,250,8
1110,0,600,150,0,0,84.5,250,8
1113,0,600,150,0,0,84.75,250,8
1116,0,600,150,0,0,85,250,8
1119,0,600,150,0,0,85.25,250,8
1122,0,600,150,0,0,85.5,250,8
1125,0,600,150,0,0,85.75,250,8
1128,0,600,150,0,0,86,250,8
1131,0,600,150,0,0,86.25,250,8
1134,0,600,150,0,0,86.5,250,8
1137,0,600,150,0,0,86.75,250,8
1140,0,600,150,0,0,87,250,8
1143,0,600,150,0,0,87.25,250,8
1146,0,600,150,0,0,87.5,250,8
1149,0,600,150,0,0,87.75,250,8
1152,0,600,150,0,0,88,250,8
1155,0,600,150,0,0,88.25,250,8
1158,0,600,150,0,0,88.5,250,8
1161,0,600,150,0,0,88.75,250,8
1164,0,600,150,0,0,89,250,8
1167,0,600,150,0,0,89.25,250,8
1170,0,600,150,0,0,89.5,250,8
1173,0,600,150,0,0,89.75,250,8
1176,0,600,150,0,0,90,250,8
1179,0,600,150,0,0,90.25,250,8
1182,0,600,150,0,0,90.5,250,8
1185,0,600,150,0,0,90.75,250,8
1188,0,600,150,0,0,91,250,8
1191,0,600,150,0,0,91.25,250,8
1194,0,600,150,0,0,91.5,250,8
1197,0,600,150,0,0,91.75,250,8
1200,0,600,150,0,0,92,250,8
1203,0,600,150,0,0,92.25,250,8
1206,0,600,150,0,0,92.5,250,8
1209,0,600,150,0,0,92.75,250,8
1212,0,600,150,0,0,93,250,8
1215,0,600,150,0,0,93.25,250,8
1218,0,600,150,0,0,93.5,250,8
1221,0,600,150,0,0,93.75,250,8
1224,0,600,150,0,0,94,250,8
1227,0,600,150,0,0,94.25,250,8
1230,0,600,150,0,0,94.5,250,8
1233,0,600,150,0,0,94.75,250,8
1236,0,600,150,0,0,95,250,8
1239,0,600,150,0,0,95.25,250,8
1242,0,600,150,0,0,95.5,250,8
1245,0,600,150,0,0,95.75,250,8
1248,0,600,150,0,0,96,250,8
1251,0,600,150,0,0,96.25,250,8
1254,0,600,150,0,0,96.5,250,8
1257,0,600,150,0,0,96.75,250,8
1260,0,600,150,0,0,97,250,8
1263,0,600,150,0,0,97.25,250,8
1266,0,600,150,0,0,97.5,250,8
1269,0,600,150,0,0,97.75,250,8
1272,0,600,150,0,0,98,250,8
1275,0,600,150,0,0,98.25,250,8
1278,0,600,150,0,0,98.5,250,8
1281,0,600,150,0,0,98.75,250,8
1284,0,600,150,0,0,99,250,8
1287,0,600,150,0,0,99.25,250,8
1290,0,600,150,0,0,99.5,250,8
1293,0,600,150,0,0,99.75,250,8
1296,0,600,150,0,0,100,250,8
1299,0,600,150,0,0,100.25,250,8
1302,0,600,150,0,0,100.5,250,8
1305,0,600,150,0,0,100.75,250,8
1308,0,600,150,0,0,101,250,8
1311,0,600,150,0,0,101.25,250,8
1314,0,600,150,0,0,101.5,250,8
1317,0,600,150,0,0,101.75,250,8
1320,0,600,150,0,0,102,250,8
1323,0,600,150,0,0,102.25,250,8
1326,0,600,150,0,0,102.5,250,8
1329,0,600,150,0,0,102.75,250,8
1332,0,600,150,0,0,103,250,8
1335,0,600,150,0,0,103.25,250,8
1338,0,600,150,0,0,103.5,250,8
1341,0,600,150,0,0,103.75,250,8
1344,0,600,150,0,0,104,250,8
1347,0,600,150,0,0,104.25,250,8
1350,0,600,150,0,0,104.5,250,8
1353,0,600,150,0,0,104.75,250,8
1356,0,600,150,0,0,105,250,8
1359,0,600,150,0,0,105.25,250,8
1362,0,600,150,0,0,105.5,250,8
1365,0,600,150,0,0,105.75,250,8
1368,0,600,150,0,0,106,250,8
1371,0,600,150,0,0,106.25,250,8
1374,0,600,150,0,0,106.5,250,8
1377,0,600,150,0,0,106.75,250,8
1380,0,600,150,0,0,107,250,8
1383,0,600,150,0,0,107.25,250,8
1386,0,600,150,0,0,107.5,250,8
1389,0,600,150,0,0,107.75,250,8
1392,0,600,150,0,0,108,250,8
1395,0,600,150,0,0,108.25,250,8
1398,0,600,150,0,0,108.5,250,8
1401,0,600,150,0,0,108.75,250,8
1404,0,600,150,0,0,109,250,8
1407,0,600,150,0,0,109.25,250,8
1410,0,600,150,0,0,109.5,250,8
1413,0,600,150,0,0,109.75,250,8
1416,0,600,150,0,0,110,250,8
1419,0,600,150,0,0,110.25,250,8
1422,0,600,150,0,0,110.5,250,8
1425,0,600,150,0,0,110.75,250,8
1428,0,600,150,0,0,111,250,8
1431,0,600,150,0,0,111.25,250,8
1434,0,600,150,0,0,111.5,250,8
1437,0,600,150,0,0,111.75,250,8
1440,0,600,150,0,0,112,250,8
1443,0,600,150,0,0,112.25,250,8
1446,0,600,150,0,0,112.5,250,8
1449,0,600,150,0,0,112.75,250,8
1452,0,600,150,0,0,113,250,8
1455,0,600,150,0,0,113.25,250,8
1458,0,600,150,0,0,113.5,250,8
1461,0,600,150,0,0,113.75,250,8
1464,0,600,150,0,0,114,250,8
1467,0,600,150,0,0,114.25,250,8
1470,0,600,150,0,0,114.5,250,8
1473,0,600,150,0,0,114.75,250,8
1476,0,600,150,0,0,115,250,8
1479,0,600,150,0,0,115.25,250,8
1482,0,600,150,0,0,115.5,250,8
1485,0,600,150,0,0,115.75,250,8
1488,0,600,150,0,0,116,250,8
1491,0,600,150,0,0,116.25,250,8
1494,0,600,150,0,0,116.5,250,8
1497,0,600,150,0,0,116.75,250,8
1500,0,600,150,0,0,117,250,8
1503,0,600,150,0,0,117.25,250,8
1506,0,600,150,0,0,117.5,250,8
1509,0,600,150,0,0,117.75,250,8
1512,0,600,150,0,0,118,250,8
1515,0,600,150,0,0,118.25,250,8
1518,0,600,150,0,0,118.5,250,8
1521,0,600,150,0,0,118.75,250,8
1524,0,600,150,0,0,119,250,8
1527,0,600,150,0,0,119.25,250,8
1530,0,600,150,0,0,119.5,250,8
1533,0,600,150,0,0,119.75,250,8
1536,0,600,150,0,0,120,250,8
1539,0,600,150,0,0,120.25,250,8
1542,0,600,150,0,0,120.5,250,8
1545,0,600,150,0,0,120.75,250,8
1548,0,600,150,0,0,121,250,8
1551,0,600,150,0,0,121.25,250,8
1554,0,600,150,0,0,121.5,250,8
1557,0,600,150,0,0,121.75,250,8
1560,0,600,150,0,0,122,250,8
1563,0,600,150,0,0,122.25,250,8
1566,0,600,150,0,0,122.5,250,8
1569,0,600,150,0,0,122.75,250,8
1572,0,600,150,0,0,123,250,8
1575,0,600,150,0,0,123.25,250,8
1578,0,600,150,0,0,123.5,250,8
1581,0,600,150,0,0,123.75,250,8
1584,0,600,150,0,0,124,250,8
1587,0,600,150,0,0,124.25,250,8
1590,0,600,150,0,0,124.5,250,8
1593,0,600,150,0,0,124.75,250,8
1596,0,600,150,0,0,125,250,8
1599,0,600,150,0,0,125.25,250,8
1602,0,600,150,0,0,125.5,250,8
1605,0,600,150,0,0,125.75,250,8
1608,0,600,150,0,0,126,250,8
1611,0,600,150,0,0,126.25,250,8
1614,0,600,150,0,0,126.5,250,8
1617,0,600,150,0,0,126.75,250,8
1620,0,600,150,0,0,127,250,8
1623,0,600,150,0,0,127.25,250,8
1626,0,600,150,0,0,127.5,250,8
1629,0,600,150,0,0,127.75,250,8
1632,0,600,150,0,0,128,250,8
1635,0,600,150,0,0,128.25,250,8
1638,0,600,150,0,0,128.5,250,8
1641,0,600,150,0,0,128.75,250,8
1644,0,600,150,0,0,129,250,8
1647,0,600,150,0,0,129.25,250,8
1650,0,600,150,0,0,129.5,250,8
1653,0,600,150,0,0,129.75,250,8
1656,0,600,150,0,0,130,250,8
1659,0,600,150,0,0,130.25,250,8
1662,0,600,150,0,0,130.5,250,8
1665,0,600,150,0,0,130.75,250,8
1668,0,600,150,0,0,131,250,8
1671,0,600,150,0,0,131.25,250,8
1674,0,600,150,0,0,131.5,250,8
1677,0,600,150,0,0,131.75,250,8
1680,0,600,150,0,0,132,250,8
1683,0,600,150,0,0,132.25,250,8
1686,0,600,150,0,0,132.5,250,8
1689,0,600,150,0,0,132.75,250,8
1692,0,600,150,0,0,133,250,8
1695,0,600,150,0,0,133.25,250,8
1698,0,600,150,0,0,133.5,250,8
1701,0,600,150,0,0,133.75,250,8
1704,0,600,150,0,0,134,250,8
1707,0,600,150,0,0,134.25,250,8
1710,0,600,150,0,0,134.5,250,8
1713,0,600,150,0,0,134.75,250,8
1716,0,600,150,0,0,135,250,8
1719,0,600,150,0,0,135.25,250,8
1722,0,600,150,0,0,135.5,250,8
1725,0,600,150,0,0,135.75,250,8
1728,0,600,150,0,0,136,250,8
1731,0,600,150,0,0,136.25,250,8
1734,0,600,150,0,0,136.5,250,8
1737,0,600,150,0,0,136.75,250,8
1740,0,600,150,0,0,137,250,8
1743,0,600,150,0,0,137.25,250,8
1746,0,600,150,0,0,137.5,250,8
1749,0,600,150,0,0,137.75,250,8
1752,0,600,150,0,0,138,250,8
1755,0,600,150,0,0,138.25,250,8
1758,0,600,150,0,0,138.5,250,8
1761,0,600,150,0,0,138.75,250,8
1764,0,600,150,0,0,139,250,8
1767,0,600,150,0,0,139.25,250,8
1770,0,600,150,0,0,139.5,250,8
1773,0,600,150,0,0,139.75,250,8
1776,0,600,150,0,0,140,250,8
1779,0,600,150,0,0,140.25,250,8
1782,0,600,150,0,0,140.5,250,8
1785,0,600,150,0,0,140.75,250,8
1788,0,600,150,0,0,141,250,8
1791,0,600,150,0,0,141.25,250,8
1794,0,600,150,0,0,141.5,250,8
1797,0,600,150,0,0,141.75,250,8
1800,0,600,150,0,0,142,250,8
1803,0,600,150,0,0,142.25,250,8
1806,0,600,150,0,0,142.5,250,8
1809,0,600,150,0,0,142.75,250,8
1812,0,600,150,0,0,143,250,8
1815,0,600,150,0,0,143.25,250,8
1818,0,600,150,0,0,143.5,250,8
1821,0,600,150,0,0,143.75,250,8
1824,0,600,150,0,0,144,250,8
1827,0,600,150,0,0,144.25,250,8
1830,0,600,150,0,0,144.5,250,8
1833,0,600,150,0,0,144.75,250,8
1836,0,600,150,0,0,145,250,8
1839,0,600,150,0,0,145.25,250,8
1842,0,600,150,0,0,145.5,250,8
1845,0,600,150,0,0,145.75,250,8
1848,0,600,150,0,0,146,250,8
1851,0,600,150,0,0,146.25,250,8
1854,0,600,150,0,0,146.5,250,8
1857,0,600,150,0,0,146.75,250,8
1860,0,600,150,0,0,147,250,8
1863,0,600,150,0,0,147.25,250,8
1866,0,600,150,0,0,147.5,250,8
1869,0,600,150,0,0,147.75,250,8
1872,0,600,150,0,0,148,250,8
1875,0,600,150,0,0,148.25,250,8
1878,0,600,150,0,0,148.5,250,8
1881,0,600,150,0,0,148.75,250,8
1884,0,600,150,0,0,149,250,8
1887,0,600,150,0,0,149.25,250,8
1890,0,600,150,0,0,149.5,250,8
1893,0,600,150,0,0,149.75,250,8
1896,0,600,150,0,0,150,250,8
1899,0,600,150,0,0,150.25,250,8
1902,0,600,150,0,0,150.5,250,8
1905,0,600,150,0,0,150.75,250,8
1908,0,600,150,0,0,151,250,8
1911,0,600,150,0,0,151.25,250,8
1914,0,600,150,0,0,151.5,250,8
1917,0,600,150,0,0,151.75,250,8
1920,0,600,150,0,0,152,250,8
1923,0,600,150,0,0,152.25,250,8
1926,0,600,150,0,0,152.5,250,8
1929,0,600,150,0,0,152.75,250,8
1932,0,600,150,0,0,153,250,8
1935,0,600,150,0,0,153.25,250,8
1938,0,600,150,0,0,153.5,250,8
1941,0,600,150,0,0,153.75,250,8
1944,0,600,150,0,0,154,250,8
1947,0,600,150,0,0,154.25,250,8
1950,0,600,150,0,0,154.5,250,8
1953,0,600,150,0,0,154.75,250,8
1956,0,600,150,0,0,155,250,8
1959,0,600,150,0,0,155.25,250,8
1962,0,600,150,0,0,155.5,250,8
1965,0,600,150,0,0,155.75,250,8
1968,0,600,150,0,0,156,250,8
1971,0,600,150,0,0,156.25,250,8
1974,0,600,150,0,0,156.5,250,8
1977,0,600,150,0,0,156.75,250,8
1980,0,600,150,0,0,157,250,8
1983,0,600,150,0,0,157.25,250,8
1986,0,600,150,0,0,157.5,250,8
1989,0,600,150,0,0,157.75,250,8
1992,0,600,150,0,0,158,250,8
1995,0,600,150,0,0,158.25,250,8
1998,0,600,150,0,0,158.5,250,8
2001,0,600,150,0,0,158.75,250,8
2004,0,600,150,0,0,159,250,8
2007,0,600,150,0,0,159.25,250,8
2010,0,600,150,0,0,159.5,250,8
2013,0,600,150,0,0,159.75,250,8
2016,0,600,150,0,0,160,250,8
2019,0,600,150,0,0,160.25,250,8
2022,0,600,150,0,0,160.5,250,8
2025,0,600,150,0,0,160.75,250,8
2028,0,600,150,0,0,161,250,8
2031,0,600,150,0,0,161.25,250,8
2034,0,600,150,0,0,161.5,250,8
2037,0,600,150,0,0,161.75,250,8
2040,0,600,150,0,0,162,250,8
2043,0,600,150,0,0,162.25,250,8
2046,0,600,150,0,0,162.5,250,8
2049,0,600,150,0,0,162.75,250,8
2052,0,600,150,0,0,163,250,8
2055,0,600,150,0,0,163.25,250,8
2058,0,600,150,0,0,163.5,250,8
2061,0,600,150,0,0,163.75,250,8
2064,0,600,150,0,0,164,250,8
2067,0,600,150,0,0,164.25,250,8
2070,0,600,150,0,0,164.5,250,8
2073,0,600,150,0,0,164.75,250,8
2076,0,600,150,0,0,165,250,8
2079,0,600,150,0,0,165.25,250,8
2082,0,600,150,0,0,165.5,250,8
2085,0,600,150,0,0,165.75,250,8
2088,0,600,150,0,0,166,250,8
2091,0,600,150,0,0,166.25,250,8
2094,0,600,150,0,0,166.5,250,8
2097,0,600,150,0,0,166.75,250,8
2100,0,600,150,0,0,167,250,8
2103,0,600,150,0,0,167.25,250,8
2106,0,600,150,0,0,167.5,250,8
2109,0,600,150,0,0,167.75,250,8
2112,0,600,150,0,0,168,250,8
0,0,600,150,0,0,-8,250,9
3,0,600,150,0,0,-7.75,250,9
6,0,600,150,0,0,-7.5,250,9
9,0,600,150,0,0,-7.25,250,9
12,0,600,150,0,0,-7,250,9
15,0,600,150,0,0,-6.75,250,9
18,0,600,150,0,0,-6.5,250,9
21,0,600,150,0,0,-6.25,250,9
24,0,600,150,0,0,-6,250,9
27,0,600,150,0,0,-5.75,250,9
30,0,600,150,0,0,-5.5,250,9
33,0,600,150,0,0,-5.25,250,9
36,0,600,150,0,0,-5,250,9
39,0,600,150,0,0,-4.75,250,9
42,0,600,150,0,0,-4.5,250,9
45,0,600,150,0,0,-4.25,250,9
48,0,600,150,0,0,-4,250,9
51,0,600,150,0,0,-3.75,250,9
54,0,600,150,0,0,-3.5,250,9
57,0,600,150,0,0,-3.25,250,9
60,0,600,150,0,0,-3,250,9
63,0,600,150,0,0,-2.75,250,9
66,0,600,150,0,0,-2.5,250,9
69,0,600,150,0,0,-2.25,250,9
72,0,600,150,0,0,-2,250,9
75,0,600,150,0,0,-1.75,250,9
78,0,600,150,0,0,-1.5,250,9
81,0,600,150,0,0,-1.25,250,9
84,0,600,150,0,0,-1,250,9
87,0,600,150,0,0,-0.75,250,9
90,0,600,150,0,0,-0.5,250,9
93,0,600,150,0,0,-0.25,250,9
96,0,600,150,0,0,0,250,9
99,0,600,150,0,0,0.25,250,9
102,0,600,150,0,0,0.5,250,9
105,0,600,150,0,0,0.75,250,9
108,0,600,150,0,0,1,250,9
111,0,600,150,0,0,1.25,250,9
114,0,600,150,0,0,1.5,250,9
117,0,600,150,0,0,1.75,250,9
120,0,600,150,0,0,2,250,9
123,0,600,150,0,0,2.25,250,9
126,0,600,150,0,0,2.5,250,9
129,0,600,150,0,0,2.75,250,9
132,0,600,150,0,0,3,250,9
135,0,600,150,0,0,3.25,250,9
138,0,600,150,0,0,3.5,250,9
141,0,600,150,0,0,3.75,250,9
144,0,600,150,0,0,4,250,9
147,0,600,150,0,0,4.25,250,9
150,0,600,150,0,0,4.5,250,9
153,0,600,150,0,0,4.75,250,9
156,0,600,150,0,0,5,250,9
159,0,600,150,0,0,5.25,250,9
162,0,600,150,0,0,5.5,250,9
165,0,600,150,0,0,5.75,250,9
168,0,600,150,0,0,6,250,9
171,0,600,150,0,0,6.25,250,9
174,0,600,150,0,0,6.5,250,9
177,0,600,150,0,0,6.75,250,9
180,0,600,150,0,0,7,250,9
183,0,600,150,0,0,7.25,250,9
186,0,600,150,0,0,7.5,250,9
189,0,600,150,0,0,7.75,250,9
192,0,600,150,0,0,8,250,9
195,0,600,150,0,0,8.25,250,9
198,0,600,150,0,0,8.5,250,9
201,0,600,150,0,0,8.75,250,9
204,0,600,150,0,0,9,250,9
207,0,600,150,0,0,9.25,250,9
210,0,600,150,0,0,9.5,250,9
213,0,600,150,0,0,9.75,250,9
216,0,600,150,0,0,10,250,9
219,0,600,150,0,0,10.25,250,9
222,0,600,150,0,0,10.5,250,9
225,0,600,150,0,0,10.75,250,9
228,0,600,150,0,0,11,250,9
231,0,600,150,0,0,11.25,250,9
234,0,600,150,0,0,11.5,250,9
237,0,600,150,0,0,11.75,250,9
240,0,600,150,0,0,12,250,9
243,0,600,150,0,0,12.25,250,9
246,0,600,150,0,0,12.5,250,9
249,0,600,150,0,0,12.75,250,9
252,0,600,150,0,0,13,250,9
255,0,600,150,0,0,13.25,250,9
258,0,600,150,0,0,13.5,250,9
261,0,600,150,0,0,13.75,250,9
264,0,600,150,0,0,14,250,9
267,0,600,150,0,0,14.25,250,9
270,0,600,150,0,0,14.5,250,9
273,0,600,150,0,0,14.75,250,9
276,0,600,150,0,0,15,250,9
279,0,600,150,0,0,15.25,250,9
282,0,600,150,0,0,15.5,250,9
285,0,600,150,0,0,15.75,250,9
288,0,600,150,0,0,16,250,9
291,0,600,150,0,0,16.25,250,9
294,0,600,150,0,0,16.5,250,9
297,0,600,150,0,0,16.75,250,9
300,0,600,150,0,0,17,250,9
303,0,600,150,0,0,17.25,250,9
306,0,600,150,0,0,17.5,250,9
309,0,600,150,0,0,17.75,250,9
312,0,600,150,0,0,18,250,9
315,0,600,150,0,0,18.25,250,9
318,0,600,150,0,0,18.5,250,9
321,0,600,150,0,0,18.75,250,9
324,0,600,150,0,0,19,250,9
327,0,600,150,0,0,19.25,250,9
330,0,600,150,0,0,19.5,250,9
333,0,600,150,0,0,19.75,250,9
336,0,600,150,0,0,20,250,9
339,0,600,150,0,0,20.25,250,9
342,0,600,150,0,0,20.5,250,9
345,0,600,150,0,0,20.75,250,9
348,0,600,150,0,0,21,250,9
351,0,600,150,0,0,21.25,250,9
354,0,600,150,0,0,21.5,250,9
357,0,600,150,0,0,21.75,250,9
360,0,600,150,0,0,22,250,9
363,0,600,150,0,0,22.25,250,9
366,0,600,150,0,0,22.5,250,9
369,0,600,150,0,0,22.75,250,9
372,0,600,150,0,0,23,250,9
375,0,600,150,0,0,23.25,250,9
378,0,600,150,0,0,23.5,250,9
381,0,600,150,0,0,23.75,250,9
384,0,600,150,0,0,24,250,9
387,0,600,150,0,0,24.25,250,9
390,0,600,150,0,0,24.5,250,9
393,0,600,150,0,0,24.75,250,9
396,0,600,150,0,0,25,250,9
399,0,600,150,0,0,25.25,250,9
402,0,600,150,0,0,25.5,250,9
405,0,600,150,0,0,25.75,250,9
408,0,600,150,0,0,26,250,9
411,0,600,150,0,0,26.25,250,9
414,0,600,150,0,0,26.5,250,9
417,0,600,150,0,0,26.75,250,9
420,0,600,150,0,0,27,250,9
423,0,600,150,0,0,27.25,250,9
426,0,600,150,0,0,27.5,250,9
429,0,600,150,0,0,27.75,250,9
432,0,600,150,0,0,28,250,9
435,0,600,150,0,0,28.25,250,9
438,0,600,150,0,0,28.5,250,9
441,0,600,150,0,0,28.75,250,9
444,0,600,150,0,0,29,250,9
447,0,600,150,0,0,29.25,250,9
450,0,600,150,0,0,29.5,250,9
453,0,600,150,0,0,29.75,250,9
456,0,600,150,0,0,30,250,9
459,0,600,150,0,0,30.25,250,9
462,0,600,150,0,0,30.5,250,9
465,0,600,150,0,0,30.75,250,9
468,0,600,150,0,0,31,250,9
471,0,600,150,0,0,31.25,250,9
474,0,600,150,0,0,31.5,250,9
477,0,600,150,0,0,31.75,250,9
480,0,600,150,0,0,32,250,9
483,0,600,150,0,0,32.25,250,9
486,0,600,150,0,0,32.5,250,9
489,0,600,150,0,0,32.75,250,9
492,0,600,150,0,0,33,250,9
495,0,600,150,0,0,33.25,250,9
498,0,600,150,0,0,33.5,250,9
501,0,600,150,0,0,33.75,250,9
504,0,600,150,0,0,34,250,9
507,0,600,150,0,0,34.25,250,9
510,0,600,150,0,0,34.5,250,9
513,0,600,150,0,0,34.75,250,9
516,0,600,150,0,0,35,250,9
519,0,600,150,0,0,35.25,250,9
522,0,600,150,0,0,35.5,250,9
525,0,600,150,0,0,35.75,250,9
528,0,600,150,0,0,36,250,9
531,0,600,150,0,0,36.25,250,9
534,0,600,150,0,0,36.5,250,9
537,0,600,150,0,0,36.75,250,9
540,0,600,150,0,0,37,250,9
543,0,600,150,0,0,37.25,250,9
546,0,600,150,0,0,37.5,250,9
549,0,600,150,0,0,37.75,250,9
552,0,600,150,0,0,38,250,9
555,0,600,150,0,0,38.25,250,9
558,0,600,150,0,0,38.5,250,9
561,0,600,150,0,0,38.75,250,9
564,0,600,150,0,0,39,250,9
567,0,600,150,0,0,39.25,250,9
570,0,600,150,0,0,39.5,250,9
573,0,600,150,0,0,39.75,250,9
576,0,600,150,0,0,40,250,9
579,0,600,150,0,0,40.25,250,9
582,0,600,150,0,0,40.5,250,9
585,0,600,150,0,0,40.75,250,9
588,0,600,150,0,0,41,250,9
591,0,600,150,0,0,41.25,250,9
594,0,600,150,0,0,41.5,250,9
597,0,600,150,0,0,41.75,250,9
600,0,600,150,0,0,42,250,9
603,0,600,150,0,0,42.25,250,9
606,0,600,150,0,0,42.5,250,9
609,0,600,150,0,0,42.75,250,9
612,0,600,150,0,0,43,250,9
615,0,600,150,0,0,43.25,250,9
618,0,600,150,0,0,43.5,250,9
621,0,600,150,0,0,43.75,250,9
624,0,600,150,0,0,44,250,9
627,0,600,150,0,0,44.25,250,9
630,0,600,150,0,0,44.5,250,9
633,0,600,150,0,0,44.75,250,9
