time,necrotic_total,hepatocytes_total,kupffer_total,macrophages_total,senescent_total,real_time,factor,run
1701,0,522,150,2,133,133.75,0.001,9
1704,0,522,150,2,133,134,0.001,9
1707,0,522,150,2,133,134.25,0.001,9
1710,0,522,150,2,133,134.5,0.001,9
1713,0,522,150,2,133,134.75,0.001,9
1716,0,522,150,2,133,135,0.001,9
1719,0,522,150,2,133,135.25,0.001,9
1722,0,522,150,2,133,135.5,0.001,9
1725,0,522,150,2,133,135.75,0.001,9
1728,0,522,150,2,133,136,0.001,9
1731,0,522,150,2,133,136.25,0.001,9
1734,0,522,150,2,133,136.5,0.001,9
1737,0,522,150,2,133,136.75,0.001,9
1740,0,522,150,2,133,137,0.001,9
1743,0,522,150,2,133,137.25,0.001,9
1746,0,522,150,2,133,137.5,0.001,9
1749,0,522,150,2,133,137.75,0.001,9
1752,0,522,150,2,133,138,0.001,9
1755,0,522,150,2,133,138.25,0.001,9
1758,0,522,150,2,133,138.5,0.001,9
1761,0,522,150,2,133,138.75,0.001,9
1764,0,522,150,2,133,139,0.001,9
1767,0,522,150,2,133,139.25,0.001,9
1770,0,522,150,2,133,139.5,0.001,9
1773,0,522,150,2,133,139.75,0.001,9
1776,0,522,150,2,133,140,0.001,9
1779,0,522,150,2,133,140.25,0.001,9
1782,0,522,150,2,133,140.5,0.001,9
1785,0,522,150,1,133,140.75,0.001,9
1788,0,522,150,1,133,141,0.001,9
1791,0,522,150,1,133,141.25,0.001,9
1794,0,522,150,1,133,141.5,0.001,9
1797,0,522,150,1,133,141.75,0.001,9
1800,0,522,150,1,133,142,0.001,9
1803,0,522,150,1,133,142.25,0.001,9
1806,0,522,150,1,133,142.5,0.001,9
1809,0,522,150,1,133,142.75,0.001,9
1812,0,522,150,1,133,143,0.001,9
1815,0,522,150,1,133,143.25,0.001,9
1818,0,522,150,1,133,143.5,0.001,9
1821,0,522,150,1,133,143.75,0.001,9
1824,0,522,150,1,133,144,0.001,9
1827,0,522,150,1,133,144.25,0.001,9
1830,0,522,150,1,133,144.5,0.001,9
1833,0,522,150,1,133,144.75,0.001,9
1836,0,522,150,1,133,145,0.001,9
1839,0,522,150,1,133,145.25,0.001,9
1842,0,522,150,1,133,145.5,0.001,9
1845,0,522,150,1,133,145.75,0.001,9
1848,0,522,150,1,133,146,0.001,9
1851,0,522,150,1,133,146.25,0.001,9
1854,0,522,150,0,133,146.5,0.001,9
1857,0,522,150,0,133,146.75,0.001,9
1860,0,522,150,0,133,147,0.001,9
1863,0,522,150,0,133,147.25,0.001,9
1866,0,522,150,0,133,147.5,0.001,9
1869,0,522,150,0,133,147.75,0.001,9
1872,0,522,150,0,133,148,0.001,9
1875,0,522,150,0,133,148.25,0.001,9
1878,0,522,150,0,133,148.5,0.001,9
1881,0,522,150,0,133,148.75,0.001,9
1884,0,522,150,0,133,149,0.001,9
1887,0,522,150,0,133,149.25,0.001,9
1890,0,522,150,0,133,149.5,0.001,9
1893,0,522,150,0,133,149.75,0.001,9
1896,0,522,150,0,133,150,0.001,9
1899,0,522,150,0,133,150.25,0.001,9
1902,0,522,150,0,134,150.5,0.001,9
1905,0,522,150,0,134,150.75,0.001,9
1908,0,522,150,0,134,151,0.001,9
1911,0,522,150,0,134,151.25,0.001,9
1914,0,522,150,0,134,151.5,0.001,9
1917,0,522,150,0,134,151.75,0.001,9
1920,0,522,150,0,134,152,0.001,9
1923,0,522,150,0,135,152.25,0.001,9
1926,0,522,150,0,136,152.5,0.001,9
1929,0,522,150,0,136,152.75,0.001,9
1932,0,522,150,0,136,153,0.001,9
1935,0,522,150,0,136,153.25,0.001,9
1938,0,522,150,0,136,153.5,0.001,9
1941,0,522,150,0,136,153.75,0.001,9
1944,0,522,150,0,136,154,0.001,9
1947,0,522,150,0,136,154.25,0.001,9
1950,0,522,150,0,136,154.5,0.001,9
1953,0,522,150,0,136,154.75,0.001,9
1956,0,522,150,0,136,155,0.001,9
1959,0,522,150,0,136,155.25,0.001,9
1962,0,522,150,0,136,155.5,0.001,9
1965,0,522,150,0,136,155.75,0.001,9
1968,0,522,150,0,136,156,0.001,9
1971,0,522,150,0,136,156.25,0.001,9
1974,0,522,150,0,136,156.5,0.001,9
1977,0,522,150,0,136,156.75,0.001,9
1980,0,522,150,0,136,157,0.001,9
1983,0,522,150,0,136,157.25,0.001,9
1986,0,522,150,0,136,157.5,0.001,9
1989,0,522,150,0,137,157.75,0.001,9
1992,0,522,150,0,137,158,0.001,9
1995,0,522,150,0,137,158.25,0.001,9
1998,0,522,150,0,137,158.5,0.001,9
2001,0,522,150,0,137,158.75,0.001,9
2004,0,522,150,0,137,159,0.001,9
2007,0,522,150,0,137,159.25,0.001,9
2010,0,522,150,0,137,159.5,0.001,9
2013,0,522,150,0,137,159.75,0.001,9
2016,0,522,150,0,137,160,0.001,9
2019,0,522,150,0,137,160.25,0.001,9
2022,0,522,150,0,137,160.5,0.001,9
2025,0,522,150,0,137,160.75,0.001,9
2028,0,522,150,0,137,161,0.001,9
2031,0,522,150,0,137,161.25,0.001,9
2034,0,522,150,0,137,161.5,0.001,9
2037,0,522,150,0,137,161.75,0.001,9
2040,0,522,150,0,137,162,0.001,9
2043,0,522,150,0,137,162.25,0.001,9
2046,0,522,150,0,137,162.5,0.001,9
2049,0,522,150,0,137,162.75,0.001,9
2052,0,522,150,0,137,163,0.001,9
2055,0,522,150,0,137,163.25,0.001,9
2058,0,522,150,0,137,163.5,0.001,9
2061,0,522,150,0,137,163.75,0.001,9
2064,0,522,150,0,137,164,0.001,9
2067,0,522,150,0,138,164.25,0.001,9
2070,0,522,150,0,138,164.5,0.001,9
2073,0,522,150,0,138,164.75,0.001,9
2076,0,522,150,0,138,165,0.001,9
2079,0,522,150,0,138,165.25,0.001,9
2082,0,522,150,0,138,165.5,0.001,9
2085,0,522,150,0,138,165.75,0.001,9
2088,0,522,150,0,138,166,0.001,9
2091,0,522,150,0,138,166.25,0.001,9
2094,0,522,150,0,138,166.5,0.001,9
2097,0,522,150,0,138,166.75,0.001,9
2100,0,522,150,0,138,167,0.001,9
2103,0,522,150,0,138,167.25,0.001,9
2106,0,522,150,0,138,167.5,0.001,9
2109,0,522,150,0,138,167.75,0.001,9
2112,0,522,150,0,138,168,0.001,9
0,0,600,150,0,0,-8,0.01,1
3,0,600,150,0,0,-7.75,0.01,1
6,0,600,150,0,0,-7.5,0.01,1
9,0,600,150,0,0,-7.25,0.01,1
12,0,600,150,0,0,-7,0.01,1
15,0,600,150,0,0,-6.75,0.01,1
18,0,600,150,0,0,-6.5,0.01,1
21,0,600,150,0,0,-6.25,0.01,1
24,0,600,150,0,0,-6,0.01,1
27,0,600,150,0,0,-5.75,0.01,1
30,0,600,150,0,0,-5.5,0.01,1
33,0,600,150,0,0,-5.25,0.01,1
36,0,600,150,0,0,-5,0.01,1
39,0,600,150,0,0,-4.75,0.01,1
42,0,600,150,0,0,-4.5,0.01,1
45,0,600,150,0,0,-4.25,0.01,1
48,0,600,150,0,0,-4,0.01,1
51,0,600,150,0,0,-3.75,0.01,1
54,0,600,150,0,0,-3.5,0.01,1
57,0,600,150,0,0,-3.25,0.01,1
60,0,600,150,0,0,-3,0.01,1
63,0,600,150,0,0,-2.75,0.01,1
66,0,600,150,0,0,-2.5,0.01,1
69,0,600,150,0,0,-2.25,0.01,1
72,0,600,150,0,0,-2,0.01,1
75,0,600,150,0,0,-1.75,0.01,1
78,0,600,150,0,0,-1.5,0.01,1
81,0,600,150,0,0,-1.25,0.01,1
84,0,600,150,0,0,-1,0.01,1
87,0,600,150,0,0,-0.75,0.01,1
90,0,600,150,0,0,-0.5,0.01,1
93,0,600,150,0,0,-0.25,0.01,1
96,0,600,150,0,0,0,0.01,1
99,0,600,150,0,0,0.25,0.01,1
102,0,600,150,0,0,0.5,0.01,1
105,0,600,150,0,0,0.75,0.01,1
108,0,600,150,0,0,1,0.01,1
111,0,600,150,0,0,1.25,0.01,1
114,0,600,150,0,0,1.5,0.01,1
117,0,600,150,0,0,1.75,0.01,1
120,0,600,150,0,0,2,0.01,1
123,0,600,150,0,0,2.25,0.01,1
126,0,600,150,0,0,2.5,0.01,1
129,0,600,150,0,0,2.75,0.01,1
132,0,600,150,0,0,3,0.01,1
135,0,600,150,0,0,3.25,0.01,1
138,0,600,150,0,0,3.5,0.01,1
141,0,600,150,0,0,3.75,0.01,1
144,0,600,150,0,0,4,0.01,1
147,0,600,150,0,0,4.25,0.01,1
150,0,600,150,0,0,4.5,0.01,1
153,0,600,150,0,0,4.75,0.01,1
156,0,600,150,0,0,5,0.01,1
159,0,600,150,0,0,5.25,0.01,1
162,0,600,150,0,0,5.5,0.01,1
165,0,600,150,0,0,5.75,0.01,1
168,0,600,150,0,0,6,0.01,1
171,0,600,150,0,0,6.25,0.01,1
174,0,600,150,0,0,6.5,0.01,1
177,0,600,150,0,0,6.75,0.01,1
180,0,600,150,0,0,7,0.01,1
183,0,600,150,0,0,7.25,0.01,1
186,0,600,150,0,0,7.5,0.01,1
189,16,584,150,0,0,7.75,0.01,1
192,30,570,150,0,0,8,0.01,1
195,37,563,150,0,0,8.25,0.01,1
198,45,555,150,0,0,8.5,0.01,1
201,58,542,150,0,0,8.75,0.01,1
204,65,535,150,2,0,9,0.01,1
207,66,534,150,4,0,9.25,0.01,1
210,70,530,150,6,0,9.5,0.01,1
213,77,523,150,9,0,9.75,0.01,1
216,81,519,150,9,0,10,0.01,1
219,91,509,150,10,0,10.25,0.01,1
222,92,508,150,11,0,10.5,0.01,1
225,98,502,150,13,0,10.75,0.01,1
228,99,501,150,16,0,11,0.01,1
231,101,499,150,18,0,11.25,0.01,1
234,106,494,150,19,0,11.5,0.01,1
237,108,492,150,20,0,11.75,0.01,1
240,110,490,150,23,0,12,0.01,1
243,114,486,150,24,0,12.25,0.01,1
246,118,483,150,25,0,12.5,0.01,1
249,122,479,150,28,0,12.75,0.01,1
252,126,475,150,31,0,13,0.01,1
255,128,474,150,33,0,13.25,0.01,1
258,129,473,150,35,0,13.5,0.01,1
261,132,471,150,35,0,13.75,0.01,1
264,133,470,150,37,0,14,0.01,1
267,135,468,150,38,0,14.25,0.01,1
270,136,468,150,41,0,14.5,0.01,1
273,138,466,150,43,0,14.75,0.01,1
276,141,463,150,44,0,15,0.01,1
279,142,464,150,46,1,15.25,0.01,1
282,142,464,150,46,1,15.5,0.01,1
285,142,464,150,47,2,15.75,0.01,1
288,142,465,150,49,2,16,0.01,1
291,143,464,150,52,3,16.25,0.01,1
294,143,464,150,52,3,16.5,0.01,1
297,143,464,150,53,4,16.75,0.01,1
300,143,464,150,56,4,17,0.01,1
303,143,464,150,56,5,17.25,0.01,1
306,143,464,150,57,6,17.5,0.01,1
309,143,464,150,59,7,17.75,0.01,1
312,143,464,150,60,7,18,0.01,1
315,143,465,150,60,9,18.25,0.01,1
318,143,465,150,61,12,18.5,0.01,1
321,143,466,150,62,15,18.75,0.01,1
324,143,466,150,62,15,19,0.01,1
327,143,466,150,62,15,19.25,0.01,1
330,143,466,150,64,17,19.5,0.01,1
333,143,466,150,66,18,19.75,0.01,1
336,143,468,150,67,19,20,0.01,1
339,143,468,150,68,22,20.25,0.01,1
342,143,469,150,69,23,20.5,0.01,1
345,143,469,150,71,25,20.75,0.01,1
348,143,469,150,71,26,21,0.01,1
351,143,469,150,71,26,21.25,0.01,1
354,143,470,150,71,28,21.5,0.01,1
357,143,470,150,71,28,21.75,0.01,1
360,143,470,150,71,30,22,0.01,1
363,143,470,150,71,30,22.25,0.01,1
366,143,470,150,71,30,22.5,0.01,1
369,143,471,150,71,31,22.75,0.01,1
372,143,471,150,71,33,23,0.01,1
375,143,473,150,71,33,23.25,0.01,1
378,143,474,150,71,33,23.5,0.01,1
381,141,474,150,71,33,23.75,0.01,1
384,141,475,150,71,35,24,0.01,1
387,141,475,150,71,35,24.25,0.01,1
390,141,476,150,71,36,24.5,0.01,1
393,141,476,150,71,36,24.75,0.01,1
396,137,476,150,71,38,25,0.01,1
399,135,477,150,71,38,25.25,0.01,1
402,130,477,150,71,38,25.5,0.01,1
405,126,477,150,71,39,25.75,0.01,1
408,125,477,150,71,41,26,0.01,1
411,124,477,150,71,41,26.25,0.01,1
414,123,477,150,71,41,26.5,0.01,1
417,123,477,150,71,42,26.75,0.01,1
420,121,477,150,71,43,27,0.01,1
423,119,477,150,71,44,27.25,0.01,1
426,118,477,150,71,44,27.5,0.01,1
429,118,477,150,71,44,27.75,0.01,1
432,117,478,150,71,44,28,0.01,1
435,117,479,150,71,44,28.25,0.01,1
438,117,479,150,71,44,28.5,0.01,1
441,116,479,150,71,44,28.75,0.01,1
444,115,479,150,71,45,29,0.01,1
447,115,480,150,71,45,29.25,0.01,1
450,115,480,150,71,45,29.5,0.01,1
453,115,480,150,71,45,29.75,0.01,1
456,115,480,150,71,46,30,0.01,1
459,113,480,150,71,46,30.25,0.01,1
462,113,480,150,71,47,30.5,0.01,1
465,113,480,150,71,48,30.75,0.01,1
468,113,480,150,71,48,31,0.01,1
471,111,480,150,71,48,31.25,0.01,1
474,111,480,150,71,48,31.5,0.01,1
477,110,480,150,71,50,31.75,0.01,1
480,109,480,150,71,50,32,0.01,1
483,108,480,150,71,51,32.25,0.01,1
486,108,480,150,71,51,32.5,0.01,1
489,108,480,150,71,52,32.75,0.01,1
492,108,480,150,71,52,33,0.01,1
495,108,480,150,71,52,33.25,0.01,1
498,108,480,150,71,52,33.5,0.01,1
501,108,480,150,71,52,33.75,0.01,1
504,108,481,150,71,52,34,0.01,1
507,108,481,150,71,52,34.25,0.01,1
510,105,481,150,71,52,34.5,0.01,1
513,105,481,150,71,52,34.75,0.01,1
516,104,481,150,71,52,35,0.01,1
519,104,481,150,71,52,35.25,0.01,1
522,104,481,150,71,53,35.5,0.01,1
525,104,481,150,71,54,35.75,0.01,1
528,104,481,150,71,54,36,0.01,1
531,102,482,150,71,55,36.25,0.01,1
534,101,482,150,71,55,36.5,0.01,1
537,98,482,150,71,55,36.75,0.01,1
540,97,482,150,71,55,37,0.01,1
543,97,482,150,71,55,37.25,0.01,1
546,97,482,150,71,56,37.5,0.01,1
549,94,482,150,71,56,37.75,0.01,1
552,92,483,150,71,57,38,0.01,1
555,85,483,150,71,57,38.25,0.01,1
558,83,483,150,71,58,38.5,0.01,1
561,81,483,150,71,60,38.75,0.01,1
564,78,483,150,71,60,39,0.01,1
567,77,483,150,71,60,39.25,0.01,1
570,77,483,150,71,60,39.5,0.01,1
573,75,483,150,71,60,39.75,0.01,1
576,73,483,150,71,61,40,0.01,1
579,72,483,150,71,61,40.25,0.01,1
582,72,483,150,71,61,40.5,0.01,1
585,72,484,150,71,62,40.75,0.01,1
588,72,484,150,71,62,41,0.01,1
591,72,484,150,71,62,41.25,0.01,1
594,72,484,150,71,62,41.5,0.01,1
597,71,484,150,71,62,41.75,0.01,1
600,71,484,150,71,62,42,0.01,1
603,71,484,150,71,62,42.25,0.01,1
606,71,484,150,71,63,42.5,0.01,1
609,69,484,150,71,63,42.75,0.01,1
612,68,484,150,71,64,43,0.01,1
615,68,484,150,71,64,43.25,0.01,1
618,67,484,150,71,65,43.5,0.01,1
621,66,484,150,71,65,43.75,0.01,1
624,65,484,150,71,65,44,0.01,1
627,65,484,150,71,66,44.25,0.01,1
630,65,484,150,71,66,44.5,0.01,1
633,65,484,150,71,66,44.75,0.01,1
636,65,484,150,71,66,45,0.01,1
639,64,484,150,71,67,45.25,0.01,1
642,64,484,150,71,67,45.5,0.01,1
645,64,484,150,71,67,45.75,0.01,1
648,64,484,150,71,67,46,0.01,1
651,64,484,150,71,67,46.25,0.01,1
654,64,485,150,71,67,46.5,0.01,1
657,64,485,150,71,67,46.75,0.01,1
660,64,485,150,71,67,47,0.01,1
663,63,485,150,71,68,47.25,0.01,1
666,60,485,150,71,69,47.5,0.01,1
669,60,485,150,71,69,47.75,0.01,1
672,60,485,150,71,69,48,0.01,1
675,60,485,150,71,70,48.25,0.01,1
678,60,485,150,71,70,48.5,0.01,1
681,58,485,150,71,70,48.75,0.01,1
684,58,486,150,71,70,49,0.01,1
687,56,486,150,71,72,49.25,0.01,1
690,56,486,150,71,73,49.5,0.01,1
693,55,486,150,71,73,49.75,0.01,1
696,55,486,150,71,73,50,0.01,1
699,52,488,150,71,73,50.25,0.01,1
702,51,488,150,71,74,50.5,0.01,1
705,46,488,150,71,74,50.75,0.01,1
708,41,489,150,71,75,51,0.01,1
711,37,489,150,71,75,51.25,0.01,1
714,37,489,150,71,75,51.5,0.01,1
717,34,489,150,71,75,51.75,0.01,1
720,33,489,150,71,75,52,0.01,1
723,33,489,150,71,75,52.25,0.01,1
726,31,489,150,71,75,52.5,0.01,1
729,30,489,150,71,76,52.75,0.01,1
732,28,489,150,71,76,53,0.01,1
735,26,489,150,71,76,53.25,0.01,1
738,26,489,150,71,76,53.5,0.01,1
741,26,489,150,71,76,53.75,0.01,1
744,25,489,150,71,76,54,0.01,1
747,25,489,150,71,77,54.25,0.01,1
750,25,489,150,71,77,54.5,0.01,1
753,25,489,150,71,78,54.75,0.01,1
756,25,489,150,71,78,55,0.01,1
759,25,489,150,71,78,55.25,0.01,1
762,25,489,150,71,78,55.5,0.01,1
765,25,489,150,71,78,55.75,0.01,1
768,24,489,150,71,78,56,0.01,1
771,24,489,150,71,78,56.25,0.01,1
774,24,489,150,71,78,56.5,0.01,1
777,23,489,150,71,78,56.75,0.01,1
780,22,489,150,71,78,57,0.01,1
783,22,489,150,71,78,57.25,0.01,1
786,22,489,150,71,78,57.5,0.01,1
789,22,489,150,71,78,57.75,0.01,1
792,22,489,150,71,78,58,0.01,1
795,22,489,150,71,78,58.25,0.01,1
798,21,489,150,71,79,58.5,0.01,1
801,21,489,150,71,79,58.75,0.01,1
804,21,489,150,71,79,59,0.01,1
807,21,489,150,71,80,59.25,0.01,1
810,21,489,150,71,81,59.5,0.01,1
813,20,490,150,71,81,59.75,0.01,1
816,20,490,150,71,81,60,0.01,1
819,20,490,150,71,81,60.25,0.01,1
822,20,490,150,71,82,60.5,0.01,1
825,20,490,150,71,83,60.75,0.01,1
828,20,490,150,71,83,61,0.01,1
831,20,490,150,71,83,61.25,0.01,1
834,20,490,150,71,83,61.5,0.01,1
837,20,490,150,71,83,61.75,0.01,1
840,20,490,150,71,83,62,0.01,1
843,20,490,150,71,83,62.25,0.01,1
846,17,490,150,71,83,62.5,0.01,1
849,15,490,150,71,84,62.75,0.01,1
852,14,491,150,71,84,63,0.01,1
855,14,491,150,71,84,63.25,0.01,1
858,11,492,150,71,85,63.5,0.01,1
861,9,492,150,71,85,63.75,0.01,1
864,6,492,150,71,85,64,0.01,1
867,6,492,150,71,85,64.25,0.01,1
870,6,492,150,71,86,64.5,0.01,1
873,4,492,150,71,86,64.75,0.01,1
876,4,492,150,71,86,65,0.01,1
879,4,492,150,71,89,65.25,0.01,1
882,4,492,150,71,89,65.5,0.01,1
885,3,492,150,71,94,65.75,0.01,1
888,3,492,150,71,95,66,0.01,1
891,3,492,150,71,96,66.25,0.01,1
894,3,492,150,71,97,66.5,0.01,1
897,2,492,150,71,99,66.75,0.01,1
900,2,492,150,71,99,67,0.01,1
903,2,492,150,71,100,67.25,0.01,1
906,2,492,150,71,100,67.5,0.01,1
909,2,492,150,71,100,67.75,0.01,1
912,2,492,150,71,100,68,0.01,1
915,2,492,150,71,100,68.25,0.01,1
918,2,493,150,71,100,68.5,0.01,1
921,2,493,150,71,100,68.75,0.01,1
924,2,495,150,71,100,69,0.01,1
927,2,495,150,71,100,69.25,0.01,1
930,2,495,150,71,102,69.5,0.01,1
933,1,495,150,71,103,69.75,0.01,1
936,1,495,150,71,103,70,0.01,1
939,1,495,150,71,103,70.25,0.01,1
942,1,495,150,71,103,70.5,0.01,1
945,1,495,150,71,103,70.75,0.01,1
948,1,495,150,71,103,71,0.01,1
951,1,495,150,71,103,71.25,0.01,1
954,1,495,150,71,103,71.5,0.01,1
957,1,495,150,71,104,71.75,0.01,1
960,1,495,150,71,104,72,0.01,1
963,1,495,150,71,104,72.25,0.01,1
966,1,496,150,71,104,72.5,0.01,1
969,1,497,150,71,104,72.75,0.01,1
972,1,497,150,71,104,73,0.01,1
975,1,497,150,71,106,73.25,0.01,1
978,1,497,150,71,107,73.5,0.01,1
981,1,497,150,71,109,73.75,0.01,1
984,1,497,150,71,111,74,0.01,1
987,1,497,150,71,114,74.25,0.01,1
990,1,497,150,71,115,74.5,0.01,1
993,1,497,150,71,115,74.75,0.01,1
996,1,498,150,71,115,75,0.01,1
999,0,499,150,71,116,75.25,0.01,1
1002,0,500,150,71,116,75.5,0.01,1
1005,0,500,150,71,116,75.75,0.01,1
1008,0,500,150,71,117,76,0.01,1
1011,0,500,150,71,117,76.25,0.01,1
1014,0,500,150,71,117,76.5,0.01,1
1017,0,500,150,71,117,76.75,0.01,1
1020,0,500,150,71,117,77,0.01,1
1023,0,500,150,71,117,77.25,0.01,1
1026,0,501,150,71,117,77.5,0.01,1
1029,0,502,150,71,117,77.75,0.01,1
1032,0,502,150,71,118,78,0.01,1
1035,0,502,150,71,118,78.25,0.01,1
1038,0,502,150,71,118,78.5,0.01,1
1041,0,502,150,71,118,78.75,0.01,1
1044,0,502,150,71,118,79,0.01,1
1047,0,502,150,71,118,79.25,0.01,1
1050,0,502,150,71,118,79.5,0.01,1
1053,0,502,150,71,118,79.75,0.01,1
1056,0,502,150,71,118,80,0.01,1
1059,0,502,150,71,118,80.25,0.01,1
1062,0,502,150,68,118,80.5,0.01,1
1065,0,502,150,67,118,80.75,0.01,1
1068,0,503,150,67,118,81,0.01,1
1071,0,503,150,66,118,81.25,0.01,1
1074,0,503,150,64,118,81.5,0.01,1
1077,0,503,150,62,118,81.75,0.01,1
1080,0,503,150,60,118,82,0.01,1
1083,0,505,150,60,118,82.25,0.01,1
1086,0,505,150,59,118,82.5,0.01,1
1089,0,505,150,57,118,82.75,0.01,1
1092,0,505,150,57,118,83,0.01,1
1095,0,505,150,55,119,83.25,0.01,1
1098,0,505,150,54,119,83.5,0.01,1
1101,0,505,150,54,119,83.75,0.01,1
1104,0,505,150,54,119,84,0.01,1
1107,0,505,150,53,119,84.25,0.01,1
1110,0,505,150,52,119,84.5,0.01,1
1113,0,506,150,52,119,84.75,0.01,1
1116,0,506,150,52,119,85,0.01,1
1119,0,506,150,51,119,85.25,0.01,1
1122,0,506,150,50,119,85.5,0.01,1
1125,0,506,150,50,119,85.75,0.01,1
1128,0,507,150,50,119,86,0.01,1
1131,0,507,150,50,119,86.25,0.01,1
1134,0,507,150,49,119,86.5,0.01,1
1137,0,507,150,47,119,86.75,0.01,1
1140,0,507,150,47,119,87,0.01,1
1143,0,508,150,47,119,87.25,0.01,1
1146,0,508,150,47,119,87.5,0.01,1
1149,0,508,150,47,119,87.75,0.01,1
1152,0,508,150,45,119,88,0.01,1
1155,0,508,150,45,119,88.25,0.01,1
1158,0,508,150,45,119,88.5,0.01,1
1161,0,508,150,43,120,88.75,0.01,1
1164,0,508,150,43,120,89,0.01,1
1167,0,508,150,43,120,89.25,0.01,1
1170,0,508,150,43,120,89.5,0.01,1
1173,0,508,150,43,120,89.75,0.01,1
1176,0,508,150,43,120,90,0.01,1
1179,0,508,150,41,120,90.25,0.01,1
1182,0,508,150,41,120,90.5,0.01,1
1185,0,508,150,41,120,90.75,0.01,1
1188,0,508,150,41,120,91,0.01,1
1191,0,508,150,41,120,91.25,0.01,1
1194,0,508,150,39,120,91.5,0.01,1
1197,0,508,150,38,120,91.75,0.01,1
1200,0,508,150,38,120,92,0.01,1
1203,0,508,150,36,121,92.25,0.01,1
1206,0,509,150,36,121,92.5,0.01,1
1209,0,509,150,36,121,92.75,0.01,1
1212,0,509,150,36,121,93,0.01,1
1215,0,509,150,36,121,93.25,0.01,1
1218,0,509,150,35,121,93.5,0.01,1
1221,0,509,150,35,121,93.75,0.01,1
1224,0,509,150,35,121,94,0.01,1
1227,0,509,150,35,121,94.25,0.01,1
1230,0,509,150,35,121,94.5,0.01,1
1233,0,509,150,35,121,94.75,0.01,1
1236,0,509,150,34,121,95,0.01,1
1239,0,509,150,34,121,95.25,0.01,1
1242,0,509,150,34,121,95.5,0.01,1
1245,0,509,150,32,121,95.75,0.01,1
1248,0,509,150,32,121,96,0.01,1
1251,0,509,150,30,121,96.25,0.01,1
1254,0,509,150,29,121,96.5,0.01,1
1257,0,509,150,29,121,96.75,0.01,1
1260,0,509,150,29,121,97,0.01,1
1263,0,509,150,29,121,97.25,0.01,1
1266,0,509,150,28,121,97.5,0.01,1
1269,0,509,150,27,121,97.75,0.01,1
1272,0,509,150,27,121,98,0.01,1
1275,0,509,150,27,121,98.25,0.01,1
1278,0,509,150,26,121,98.5,0.01,1
1281,0,509,150,24,121,98.75,0.01,1
1284,0,509,150,24,121,99,0.01,1
1287,0,510,150,24,121,99.25,0.01,1
1290,0,510,150,24,121,99.5,0.01,1
1293,0,510,150,24,121,99.75,0.01,1
1296,0,510,150,24,121,100,0.01,1
1299,0,510,150,24,121,100.25,0.01,1
1302,0,510,150,24,121,100.5,0.01,1
1305,0,511,150,24,121,100.75,0.01,1
1308,0,511,150,24,121,101,0.01,1
1311,0,512,150,24,121,101.25,0.01,1
1314,0,512,150,23,121,101.5,0.01,1
1317,0,512,150,23,122,101.75,0.01,1
1320,0,512,150,23,123,102,0.01,1
1323,0,512,150,23,123,102.25,0.01,1
1326,0,512,150,23,123,102.5,0.01,1
1329,0,512,150,23,123,102.75,0.01,1
1332,0,512,150,23,123,103,0.01,1
1335,0,512,150,21,123,103.25,0.01,1
1338,0,512,150,21,123,103.5,0.01,1
1341,0,512,150,21,123,103.75,0.01,1
1344,0,512,150,20,123,104,0.01,1
1347,0,512,150,20,123,104.25,0.01,1
1350,0,512,150,19,123,104.5,0.01,1
1353,0,512,150,19,123,104.75,0.01,1
1356,0,512,150,18,123,105,0.01,1
1359,0,512,150,17,123,105.25,0.01,1
1362,0,512,150,17,123,105.5,0.01,1
1365,0,512,150,17,123,105.75,0.01,1
1368,0,512,150,17,123,106,0.01,1
1371,0,512,150,17,123,106.25,0.01,1
1374,0,512,150,17,123,106.5,0.01,1
1377,0,512,150,17,123,106.75,0.01,1
1380,0,513,150,17,123,107,0.01,1
1383,0,513,150,16,123,107.25,0.01,1
1386,0,513,150,15,123,107.5,0.01,1
1389,0,513,150,15,123,107.75,0.01,1
1392,0,513,150,15,123,108,0.01,1
1395,0,513,150,13,123,108.25,0.01,1
1398,0,513,150,13,123,108.5,0.01,1
1401,0,513,150,13,123,108.75,0.01,1
1404,0,513,150,12,123,109,0.01,1
1407,0,513,150,12,123,109.25,0.01,1
1410,0,513,150,12,123,109.5,0.01,1
1413,0,513,150,12,123,109.75,0.01,1
1416,0,513,150,12,123,110,0.01,1
1419,0,513,150,12,123,110.25,0.01,1
1422,0,513,150,12,123,110.5,0.01,1
1425,0,513,150,12,123,110.75,0.01,1
1428,0,513,150,12,123,111,0.01,1
1431,0,513,150,12,124,111.25,0.01,1
1434,0,513,150,12,124,111.5,0.01,1
1437,0,513,150,12,124,111.75,0.01,1
1440,0,513,150,12,124,112,0.01,1
1443,0,513,150,12,124,112.25,0.01,1
1446,0,513,150,11,124,112.5,0.01,1
1449,0,513,150,10,124,112.75,0.01,1
1452,0,513,150,10,124,113,0.01,1
1455,0,513,150,10,124,113.25,0.01,1
1458,0,513,150,10,124,113.5,0.01,1
1461,0,513,150,10,124,113.75,0.01,1
1464,0,513,150,9,124,114,0.01,1
1467,0,513,150,9,124,114.25,0.01,1
1470,0,513,150,7,124,114.5,0.01,1
1473,0,513,150,7,124,114.75,0.01,1
1476,0,513,150,7,124,115,0.01,1
1479,0,513,150,6,124,115.25,0.01,1
1482,0,513,150,6,124,115.5,0.01,1
